Employee_ID,Name,Department,Company_ID,Job_Title,Seniority_Level,Education_Level,Work_Location,Newsletter_Subscription,Campaign_Response_Rate (%),Tenure_Years,Event_Attendance,Influence_Score,Decision_Maker_Flag,Preferred_Contact_Method,Language,Last_Contact_Date,Next_Followup_Date,Owner_Rep,Active_Flag,Data_Source,y
E05067,N**** D*******,Marketing,C0123,Brand Manager,Mid,Bachelor,Office,Yes,11.0,3.0,5.0,66.0,No,Phone,Turkish,2024-06-04,2024-07-01,G**** R*******,Yes,CRM,1
E05068,B**** Y*******,Production,C0600,Production Planner,Senior,Master,Office,No,1.0,7.0,0.0,64.0,No,Email,Turkish,2024-04-03,2024-04-28,H**** N*******,Yes,LinkedIn,1
E05069,A**** G*******,IT,C0567,Software Developer,JUNIOR,High School,Field,Yes,12.0,2.0,0.0,35.0,No,Phowe,Turkish,2024-04-23,2024-05-20,E**** T*******,YES,Email Campaign,1
E05070,K**** C*******,Operations,C0540,Operations Analyst,Mid,Bachelor,Office,No,1.0,5.0,1.0,48.0,No,Email,Turkish,2024-09-11,2024-09-22,C**** D*******,Yes,CRM,1
E05071,S**** D*******,Marketing,C0585,Growth Marketer,Senior,Master,Office,No,31.0,8.0,2.0,82.0,Yes,Email,English,2024-03-18,2024-04-12,D**** S*******,Yes,Webinar,1
E05072,K**** Y*******,Procurement,C0139,Procurement Specialist,Mid,Bachelor,Office,Yes,6.0,3.0,2.0,68.0,Yes,Phone,Turkish,2024-08-02,2024-08-18,C**** D*******,Yes,LinkedIn,1
E05073,M**** A*******,Marketing,C0457,Brand Manager,Senior,Bachelor,Office,Yes,34.0,6.0,1.0,100.0,Yes,Phone,Turkish,2024-09-29,2024-10-10,E**** T*******,Yes,CRM,1
E05074,A**** S*******,Marketcng,C0459,Digital Marketing Executive,Mid,Bachelor,Office,No,31.0,6.0,4.0,31.0,No,Email,English,2024-08-16,2024-08-11,D**** S*******,Yes,,1
E05075,A**** G*******,Operations,C0286,Data Centre Operator,Mid,Master,Office,No,1.0,6.0,1.0,26.0,No,LinkedIn,Turkish,2024-04-21,2024-05-07,A**** Y*******,Yes,Fair,1
E05076,L**** K*******,Production,C0005,Production Planner,Mid,Bachelor,Office,No,0.0,2.0,1.0,20.0,No,Phone,Turkish,2024-09-04,2024-09-24,F**** O*******,Yes,LinkedIn,0
E05077,A**** P*******,Procurelent,C0446,Procurement Analyst,Senior,High School,Office,no,3.0,11.0,0.0,75.0,No,Phone,English,2024-04-03,2024-04-26,F**** O*******,Yes,CRM,1
E05078,S**** K*******,Engineering,C0404,Quality-by-Design Engineer,Director,Master,Office,Yes,2.0,9.0,0.0,61.0,Yes,Email,Turkish,2024-01-19,2024-02-03,D**** S*******,Yes,CRM,1
E05079,E**** Y*******,Operations,C0475,Ops Coordinator,Director,Bachelor,Office,Yes,5.0,12.0,1.0,58.0,No,Email,Turkish,2024-06-03,2024-06-24,D**** S*******,Yes,CRM,1
E05080,O**** A*******,Marketing,C0177,Digital Marketing Executive,Junior,Master,Office,Yes,19.0,1.0,1.0,55.0,No,Email,Turkish,2024-05-26,2024-06-12,A**** Y*******,Yes,LinkedIn,1
E05081,B**** S******,IT,C0561,Software Developer,Junior,Bachelor,Office,Yes,7.0,0.0,2.0,49.0,No,Phone,English,2024-02-09,2024-02-22,,Yes,CRM,1
E05082,A**** S*******,Procurement,C0371,Strategic Buyer,Senior,Bachelor,Factory,Yes,5.0,10.0,2.0,100.0,Yes,Email,English,2024-04-13,2024-05-09,G**** R*******,Yes,CRM,1
E05083,C**** A*******,Sales,C0071,Sales Manager,Senior,Bachelor,Office,No,13.0,11.0,2.0,100.0,Yes,Phone,Turkish,2024-09-20,2024-09-25,D**** S*******,Yes,CRM,1
E05084,B**** K*******,Salss,C0286,Sales Executive,Mid,bachelor,OFFICE,Yes,0.0,,2.0,43.0,No,LinkedIn,Turkish,2024-05-22,2024-05-31,H**** N*******,No,Fair,0
E05085,A**** K*******,Sales,C0310,Key Account Executive,Junior,Bachelor,Office,No,3.0,2.0,4.0,68.0,Yes,Phone,English,2024-07-07,2024-08-02,G**** R*******,Yes,CRM,1
E05086,K**** Y*******,Marketing,C0590,Brand Manager,Mid,Bachelor,Office,Yes,6.0,4.0,4.0,41.0,No,Events,Turkish,2024-06-25,2024-07-06,D**** S*******,Yes,Email Campaign,1
E05087,C**** D*******,Sales,C0563,Account Manaver,Junior,bachelor,Office,Yes,14.0,2.0,,78.0,No,Email,Turkish,2024-03-03,2024-03-19,E**** T*******,Yes,LINKEDIN,1
E05088,A**** A***s***,operations,C0565,Logistics Coordinator,C-Level,BACHELOR,Office,No,0.0,11.0,2.0,65.0,No,Email,English,2024-05-20,2024-05-27,,No,CRM,0
E05089,E**** A*******,Marketing,C0561,Marketing Specialist,Senior,Bachelor,Office,No,8.0,10.0,1.0,63.0,Yes,Email,English,2024-03-27,2024-04-03,E**** T*******,Yes,CRM,1
E05090,N**** Y*******,Sales,C0543,Sales Manager,Senior,Bachelor,Office,Yes,27.0,6.0,3.0,66.0,No,Email,English,2024-07-01,2024-07-10,B**** K*******,Yes,CRM,1
E05091,T*q** C*******,Management,C0426,Plant Manager,Senior,Bachelor,Office,Yes,0.0,9.0,1.0,69.0,Yes,LinkedIn,Turkish,2024-09-01,2024-09-28,D**** S*******,Yes,linkedin,0
E05092,D**** D*******,Management,C0731,Operations Manager,Junior,Master,Office,Yes,1.0,1.0,0.0,50.0,No,LinkedIn,English,2024-01-10,2024-02-09,G**** R*******,Yes,LinkedIn,1
E05093,A**** Y*******,IT,C0382,Infrastructure Engineer,Mid,Bachelor,Factory,Yes,2.0,6.0,2.0,35.0,No,Phone,English,2024-04-24,2024-05-16,E**** T*******,Yes,LinkedIn,1
E05094,M**** C*******,Engineering,C0475,Quality-by-Design Engineer,Mid,Bachelor,Office,No,0.0,5.0,0.0,36.0,NO,Email,turkish,2024-06-19,2024-07-02,C**** D*******,Yes,CRM,0
E05095,A**** K*******,Engineering,C0089,Mechanical Engineer,Senior,Master,Factory,Yes,3.0,10.0,0.0,58.0,No,Events,Turkish,2024-01-02,2024-01-16,D**** S*******,No,Email Campaign,1
E05096,A**** O*******,Operations,C0177,Logistics Coordinator,Junior,Bachelor,Office,No,2.0,0.0,2.0,59.0,No,LinkedIn,Turkish,2024-04-20,2024-05-15,F**** O*******,Yes,Webinar,1
E05097,A**** D*******,Operations,C0297,Logistics Coordinator,Mid,Bachelor,Office,No,0.0,5.0,1.0,74.0,No,Events,Turkish,2024-07-24,2024-08-16,D**** S*******,Yes,Webinar,0
E05098,K**** K*******,Production,C0693,Production Engineer,Mid,Master,Factory,Yes,2.0,3.0,1.0,45.0,Yes,Email,Turkish,2024-02-17,2024-02-25,G**** R*******,No,Webinar,1
E05099,O**** K*******,Production,C0150,Production Engineer,Senior,Bachelor,Office,Yes,6.0,10.0,1.0,63.0,Yes,Phone,English,2024-04-01,2024-04-29,A**** Y*******,Yes,CRM,1
E05100,B**** Y*******,IT,C0392,Infrastructure Engineer,Junior,Bachelor,Office,Yes,3.0,0.0,0.0,20.0,No,Events,Turkish,2024-05-03,2024-05-17,G**** R*******,Yes,Fair,1
E05101,E**** K*******,Procurement,C0403,Strategic Buyer,Senior,Master,Office,No,4.0,7.0,1.0,92.0,Yes,LinkedIn,Turkish,2024-05-13,2024-06-06,D**** S*******,Yes,CRM,1
E05102,B**** S*******,Sales,C0556,Sales Executive,Mid,Master,Office,Yes,21.0,2.0,4.0,56.0,Yes,Email,English,2024-06-19,2024-07-09,B**** K*******,Yes,CRM,1
E05103,N**** A*******,Marketing,C0492,Growth Marketer,Junior,Bachelor,Office,Yes,31.0,2.0,1.0,57.0,Yes,Email,English,2024-05-16,2024-05-31,E**** T*******,No,Fair,1
E05104,B**** O*******,Sales,C0576,Territory Sales Rep,Mid,Bachelor,Remote,Yes,10.0,2.0,3.0,56.0,No,Phone,Turkish,2024-03-18,2024-03-23,C**** D*******,Yes,CRM,1
E05105,B**** K*******,Production,C0464,Production Engineer,Mid,Master,Office,Yes,3.0,5.0,2.0,30.0,No,Email,Turkish,2024-08-31,2024-09-05,B**** K*******,No,LinkedIn,1
E05106,S**** A*******,Production,C0413,Plant Supervisor,Mid,Master,Office,No,6.0,6.0,2.0,50.0,No,Email,Turkish,2024-04-30,2024-05-22,B**** K*******,Yes,Fair,1
E05107,C**** A*******,IT,C0312,Software Developer,Senior,Master,Office,Yes,6.0,11.0,1.0,80.0,No,Events,Turkish,2024-02-22,2024-03-20,F**** O*******,Yes,CRM,1
E05108,S**** O*******,Management,C0122,Operations Director,Senior,Bachelor,Office,No,4.0,7.0,1.0,100.0,Yes,Phone,English,2024-06-18,2024-07-11,A**** Y*******,Yes,Fair,1
E05109,S**** P*******,Quality,C0442,QA Technician,Senior,Master,Office,Yes,3.0,8.0,1.0,80.0,No,Email,Turkish,2024-07-15,2024-07-29,B**** K*******,Yes,LinkedIn,1
E05110,T**** A*******,Procurement,C0641,Strategic Buyer,Mid,Master,Office,No,3.0,4.0,0.0,84.0,No,LinkedIn,Turkish,2024-07-02,2024-08-01,H**** N*******,Yes,CRM,1
E05111,S**** D*******,Sales,C0154,Key Account Executive,Mid,High School,Factory,Yes,41.0,2.0,1.0,62.0,No,LinkedIn,Turkish,2024-01-02,2024-01-15,B**** K*******,Yes,Email Campaign,1
E05112,E**** Y*******,Management,C0029,Operations Manager,Mid,Master,Office,Yes,9.0,3.0,2.0,51.0,No,Events,English,2024-03-31,2024-04-05,G**** R*******,Yes,Webinar,1
E05113,C**** Y*******,Sales,C0282,Key Accouno Executive,Junior,Bachelor,Office,No,0.0,1.0,1.0,70.0,No,Email,English,2024-08-25,2024-09-06,g**** r*******,Yes,LinkedIn,0
E05114,C**** O*******,Production,C0137,Production Planner,Mid,Master,Field,No,2.0,2.0,0.0,49.0,No,Events,Turkish,2024-05-29,2024-06-15,D**** S*******,Yes,CRM,1
E05115,T**** Y*******,Procurement,C0156,Procurement Manager,Mid,Master,Office,Yes,0.0,4.0,0.0,54.0,Yes,Email,Turkish,2024-06-12,2024-06-20,D**** S*******,Yes,Email Campaign,0
E05116,D**** A*******,IT,C0037,Infrastructure Engineer,Mid,Bachelor,Factory,No,2.0,3.0,2.0,67.0,No,LinkedIn,Turkish,2024-02-26,2024-03-12,D**** S*******,Yes,CRM,1
E05117,L**** K*******,Operations,C0258,Data Centre Operator,Mid,Bachelor,Office,Yes,4.0,5.0,0.0,35.0,No,Email,Turkish,2024-07-19,2024-08-08,D**** S*******,Yes,CRM,1
E05118,A**** Y*******,Operations,C0597,Data Centre Operator,Mid,Bachelor,Office,Yes,5.0,3.0,2.0,47.0,No,LinkedIn,Turkish,2024-02-16,2024-03-07,C**** D*******,Yes,LinkedIn,1
E05119,E**** S*******,Procurement,C0425,Procurement Manager,Senior,Bachelor,Field,No,1.0,6.0,0.0,93.0,Yes,Email,Turkish,2024-01-06,2024-01-14,H**** N*******,Yes,Fair,1
E05120,M**** K*******,Sales,C0600,Sales Executive,Junior,Bachelor,Office,No,23.0,2.0,1.0,43.0,No,LinkedIn,Turkish,2024-06-08,2024-06-20,D**** S*******,Yes,CRM,1
E05121,A**** O*******,Engineering,C0118,Quality-by-Design Engineer,Senior,Master,Office,No,2.0,10.0,,,NO,Eail,turkish,2024-05-06,2024-05-16,D**** S*******,Yes,CRM,1
E05122,A**** A*******,Management,C0580,Country Manager,Mid,Master,Remote,No,0.0,4.0,1.0,48.0,Yes,Email,Turkish,2024-07-24,2024-08-01,B**** K*******,Yes,Webinar,0
E05123,L**** U*******,Procurement,C0128,Procurement Manager,Director,Bachelor,Office,No,0.0,13.0,1.0,100.0,Yes,Email,English,2024-09-27,2024-10-27,F**** O*******,Yes,CRM,0
E05124,E**** A*******,Operations,C0328,Data Centre Operator,Senior,Master,Office,Yes,0.0,5.0,0.0,68.0,Yes,Email,English,2024-04-20,2024-04-29,B**** K*******,Yes,CRM,0
E05125,T**** A*******,Engineering,C0032,Electrical Engineer,Senior,Master,Office,Yes,0.0,11.0,1.0,84.0,Yes,Phone,Turkish,2024-03-20,2024-04-03,H**** N*******,No,Webinar,0
E05126,K**** A*******,Production,C0697,Plant Supervisor,MID,Bachelor,Office,Yes,2.0,4.0,,42.0,No,Email,Turkih,2024-06-11,2024-07-10,b**** k*******,Yes,CRM,1
E05127,A**** A*******,Quality,C0417,Quality Assurance Lead,Junior,Bachelor,Field,Yes,7.0,0.0,0.0,31.0,No,Phone,Turkish,2024-07-07,2024-07-24,H**** N*******,Yes,LinkedIn,1
E05128,Z**** C*******,Operations,C0044,Ops Coordinator,Junior,Master,Office,Yes,3.0,1.0,1.0,29.0,No,Email,English,2024-04-06,2024-04-26,G**** R*******,Yes,CRM,1
E05129,S**** A*******,IT,C0208,Infrastructure Engineer,Mid,Master,Office,Yes,7.0,2.0,0.0,54.0,No,Phone,Turkish,2024-05-02,2024-05-29,C**** D*******,Yes,Webinar,1
E05130,N**** A*******,Sales,C0211,Account Manager,Junior,Bachelor,Office,No,26.0,2.0,4.0,43.0,No,Email,English,2024-03-02,2024-03-18,H**** N*******,Yes,Fair,1
E05131,B**** Y*******,Operations,C0b54,OPERATIONS ANALYST,Junior,Bachelor,Office,No,3.0,,1.0,59.0,No,EMAIL,Turkish,2024-07-02,2024-07-28,E**** T*******,Yes,Fair,1
E05132,T**** K*******,Production,C0306,Production Engineer,Senior,Master,Remote,Yes,5.0,10.0,1.0,50.0,Yes,Email,Turkish,2024-06-09,2024-07-09,F**** O*******,Yes,CRM,1
E05133,E**** Y*******,Procurement,C0399,Strategic Buyer,Director,Bachelor,Office,No,6.0,17.0,2.0,42.0,Yes,Phone,English,2024-03-11,2024-03-31,E**** T*******,Yes,Email Campaign,1
E05134,K**** Y*******,IT,C0494,Infrastructure Engineer,Junior,Bachelor,Factory,Yes,5.0,1.0,0.0,19.0,No,Email,Turkish,2024-08-18,2024-09-02,B**** K*******,Yes,LinkedIn,1
E05135,O**** C*******,Sales,C0320,Sales Manager,Junior,Bachelor,Field,Yes,26.0,0.0,1.0,65.0,No,Phone,Turkish,2024-03-16,2024-04-03,F**** O*******,Yes,LinkedIn,1
E05136,K**** D*******,IT,C0268,Infrastructure Engineer,Mid,Bachelor,Office,Yes,2.0,4.0,1.0,53.0,No,Phone,Turkish,2024-07-25,2024-08-06,E**** T*******,Yes,CRM,1
E05137,E**** A*******,Production,C0178,Production Engineer,Mid,Master,Factory,Yes,1.0,2.0,2.0,65.0,No,Phone,Turkish,2024-03-28,2024-04-11,C**** D*******,Yes,CRM,1
E05138,B**** Y*******,Procurement,C0423,Strategic Buyer,Junior,Bachelor,Office,Yes,0.0,1.0,0.0,74.0,No,Email,Turkish,2024-09-11,2024-09-25,F**** O*******,Yes,CRM,0
E05139,L**** Y*******,Production,C0556,Plant Supervisor,Mid,Bachelor,Office,Yes,0.0,6.0,2.0,60.0,No,Email,Turkish,2024-04-02,2024-05-02,F**** O*******,Yes,LinkedIn,0
E05140,O**** G*******,Sales,C0446,Account Manager,Senior,Master,Office,,13.0,7.0,3.0,84.0,Yes,Emil,Turkish,2024-09-16,2024-10-10,C**** D*******,Yes,WEBINAR,1
E05141,S**** Y*******,Sales,C0546,Territory Sales Rep,Mid,Master,Factory,Yes,10.0,3.0,5.0,78.0,No,Phone,Turkish,2024-02-21,2024-03-20,G**** R*******,Yes,CRM,1
E05142,S**** C*******,IT,C0602,Infrastructure Engineer,Mid,Bachelor,Office,No,5.0,2.0,2.0,46.0,No,Phone,English,2024-08-02,2024-08-08,D**** S*******,Yes,LinkedIn,1
E05143,A**** U*******,Production,C0590,Production Engineer,Junior,Bachelor,Remote,No,8.0,2.0,1.0,54.0,No,Phone,Turkish,2024-05-04,2024-05-25,F**** O*******,Yes,LinkedIn,1
E05144,B**** C*******,Procurement,C0279,Procurement Analyst,Mid,Bachelor,Field,No,7.0,5.0,0.0,60.0,Yes,Email,Turkish,2024-05-12,2024-05-20,H**** N*******,Yes,Email Campaign,1
E05145,A**** K*******,Quality,C0673,QA Technician,Senior,Bachelor,Factory,No,2.0,8.0,0.0,61.0,Yes,Email,Turkish,2024-03-03,2024-03-24,H**** N*******,Yes,CRM,1
E05146,E**** C*******,Engineering,C0505,Electrical Engineer,Mid,Bachelor,Office,Yes,10.0,3.0,2.0,39.0,No,LinkedIn,Turkish,2024-03-17,2024-04-14,H**** N*******,Yes,Email Campaign,1
E05147,N**** K*******,Sales,C0685,Territory Sales Rep,Junior,Master,Remote,Yes,14.0,2.0,2.0,43.0,No,LinkedIn,Turkish,2024-07-19,2024-08-04,A**** Y*******,Yes,CRM,1
E05148,L**** Y*******,Production,C0040,Plant Supervisor,Mid,Bachelor,Factory,Yes,0.0,2.0,0.0,41.0,No,Phone,Turkish,2024-08-02,2024-08-25,F**** O*******,Yes,CRM,0
E05149,T**** O*******,Sares,C0371,Account Manager,Mid,Master,Field,yes,7.0,,,,No,LinkedIn,Turkish,2024-10-11,2024-09-19,F**** O*******,YES,CRM,1
E05150,A**** Y*******,Engineering,C0231,Electrical Engineer,Senior,Master,Office,No,13.0,9.0,2.0,81.0,No,LinkedIn,English,2024-08-01,2024-08-08,H**** N*******,Yes,CRM,1
E05151,C**** O*******,Sales,C0047,Territory Sales Rep,Junior,High School,Factory,Yes,21.0,2.0,3.0,42.0,No,Email,Turkish,2024-04-06,2024-04-18,G**** R*******,Yes,LinkedIn,1
E05152,K**** C*******,Procurement,C0692,Strategic Buyer,Mid,Bachelor,Office,Yes,3.0,2.0,0.0,73.0,Yes,Phone,English,2024-04-05,2024-04-30,E**** T*******,No,CRM,1
E05153,E**** C*******,Quality,C0448,Quality Assurance Lead,Director,Bachelor,Factory,No,2.0,17.0,1.0,80.0,No,Phone,Turkish,2024-04-14,2024-05-01,F**** O*******,Yes,CRM,1
E05154,Z**** A*******,Procurement,C0695,Procurement Specialist,Junior,Master,Field,No,2.0,1.0,1.0,70.0,No,LinkedIn,Turkish,2024-01-05,2024-01-30,E**** T*******,No,CRM,1
E05155,E**** U*******,Production,C0521,Plant Supervisor,Director,Bachelor,Factory,No,5.0,14.0,1.0,59.0,No,LinkedIn,Turkish,2024-02-02,2024-02-27,H**** N*******,Yes,CRM,1
E05156,B**** Y*******,Quality,C0340,QA Technician,Mid,Master,Field,Yes,1.0,4.0,0.0,48.0,No,LinkedIn,Turkish,2024-02-16,2024-02-25,B**** K*******,Yes,Fair,1
E05157,E**** G*******,Operations,C0381,Logistics Coordinator,Mid,High School,Office,Yes,7.0,4.0,1.0,57.0,No,Email,Turkish,2024-04-09,2024-04-28,B**** K*******,Yes,Webinar,1
E05158,C**** K*******,Production,C0002,Production Planner,Mid,Bachelor,Remote,Yes,3.0,3.0,2.0,39.0,No,Phone,Turkish,2024-09-02,2024-09-30,C**** D*******,Yes,Webinar,1
E05159,B**** G*******,Opertions,C0277,Operations Analyst,Mid,High School,Office,No,5.0,,0.0,30.0,No,Email,English,2024-02-25,2024-03-15,F**** O*******,YES,Crm,1
E05160,E**** D*******,Production,C0112,Production Engineer,Senior,Bachelor,Remote,Yes,0.0,7.0,1.0,72.0,No,LinkedIk,,2024-01-07,2024-01-20,F**** O*******,Yes,linkedin,0
E05161,B**** A*******,Production,C0317,Production Engineer,Junior,Master,Field,Yes,1.0,1.0,1.0,75.0,No,Email,Turkish,2024-04-19,2024-04-28,D**** S*******,Yes,Webinar,1
E05162,C**** A*******,Operations,C0379,Ops Coordinatoi,Junior,Bachelor,Office,No,3.0,2.0,1.0,56.0,No,EVENTS,English,2024-08-12,2024-09-08,G**** R*******,Yes,CRM,1
E05163,A**** K*******,IT,C0061,Infrastructure Engineer,Junior,Bachelor,Office,No,5.0,0.0,0.0,60.0,No,Phone,Turkish,2024-04-25,2024-05-23,C**** D*******,Yes,CRM,1
E05164,Z**** C*******,Quality,C0498,QA Technician,Senior,Bachelor,Office,Yes,3.0,6.0,1.0,67.0,No,Phone,Turkish,2024-07-22,2024-08-02,A**** Y*******,Yes,LinkedIn,1
E05165,C**** K*******,Procurement,C0255,Procurement Manager,Junior,Bachelor,Factory,No,4.0,2.0,0.0,31.0,No,LinkedIn,Turkish,2024-09-22,2024-09-29,H**** N*******,No,LinkedIn,1
E05166,B**** S*******,IT,C0309,Systems Engineer,Mid,Master,Field,No,1.0,2.0,2.0,68.0,No,Phone,English,2024-07-19,2024-08-12,B**** K*******,Yes,CRM,1
E05167,K**** G*******,IT,C0421,Software Developer,Mid,Bachelor,Office,Yes,2.0,5.0,0.0,56.0,No,Email,Turkish,2024-09-24,2024-10-08,E**** T*******,Yes,Webinar,1
E05168,M**** O*******,Procurement,C0320,Procurement Manager,Junior,Master,Remote,No,2.0,1.0,2.0,53.0,Yes,LinkedIn,Turkish,2024-04-23,2024-05-08,E**** T*******,Yes,CRM,1
E05169,N**** A*******,Engineering,C0638,Process Engineer,Junior,Master,Office,No,0.0,1.0,2.0,46.0,No,LinkedIn,English,2024-03-22,2024-03-27,A**** Y*******,Yes,CRM,0
E05170,C**** A*******,Procurement,C0164,Procurement Specialist,Junior,High School,Office,No,1.0,2.0,1.0,56.0,Yes,Phone,English,2024-06-01,2024-06-16,B**** K*******,Yes,CRM,1
E05171,E**** O*******,IT,C0475,Network Engineer,Junior,Bachelor,Office,Yes,8.0,0.0,0.0,53.0,No,Phone,Turkish,2024-04-17,2024-04-27,E**** T*******,Yes,CRM,1
E05172,D**** O*******,Operations,C0320,Operations Analyst,Junior,Master,Factory,No,1.0,2.0,2.0,62.0,No,Phone,Turkish,2024-06-18,2024-07-15,B**** K*******,Yes,Webinar,1
E05173,B**** O*******,Sales,C0485,Sales Manager,Junior,High School,Office,No,21.0,1.0,2.0,34.0,No,Email,Turkish,2024-03-31,2024-04-17,H**** N*******,No,CRM,1
E05174,B**** K*******,Procurement,C0305,Procurement Specialist,Senior,Master,Office,No,4.0,7.0,1.0,76.0,Yes,Phone,English,2024-07-10,2024-07-31,G**** R*******,Yes,CRM,1
E05175,S**** Y*******,IT,C0605,Software Developer,Director,Master,Field,No,1.0,9.0,1.0,51.0,No,LinkedIn,Turkish,2024-08-15,2024-08-24,C**** D*******,No,CRM,1
E05176,A**** A*******,Quality,C0373,QA Speialist,Mid,Bachelor,Office,Yes,0.0,4.0,,75.0,No,,Turkish,2024-04-04,2024-04-17,C**** D*******,Yes,CRM,0
E05177,Z**** U*******,Operations,C0196,Ops Coordinator,Director,Bachelor,Remote,No,4.0,11.0,1.0,69.0,No,Email,Turkish,2024-08-13,2024-09-08,F**** O*******,Yes,Webinar,1
E05178,L**** D*******,Quality,C0433,QA Technician,Junior,Bachelor,Office,Yes,4.0,1.0,2.0,31.0,No,Email,Turkish,2024-07-21,2024-08-06,F**** O*******,Yes,CRM,1
E05179,N**** O*******,Engineering,C0374,Mechanical Engineer,Mid,Bachelor,Office,No,7.0,5.0,2.0,55.0,No,LinkedIn,English,2024-06-22,2024-07-21,G**** R*******,Yes,CRM,1
E05180,E**** O*******,Engineering,C0211,Mechanical Engineer,Junior,Bachelor,Office,No,4.0,0.0,0.0,43.0,Yes,Email,Turkish,2024-07-28,2024-08-19,D**** S*******,Yes,CRM,1
E05181,O**** P*******,Sale,C0026,Sales Manager,Mid,,Office,NO,26.0,,1.0,68.0,No,Phone,Turkish,2024-01-02,2024-01-29,H**** N*******,Yes,CRM,1
E05182,M**** U*******,IT,C0565,Network Engineer,Mid,PhD,Office,No,3.0,2.0,2.0,46.0,No,Email,Turkish,2024-03-06,2024-03-22,G**** R*******,Yes,Webinar,1
E05183,C**** A*******,Marketing,C0705,Digital Marketing Executive,Mid,Master,Office,No,5.0,5.0,3.0,40.0,No,Email,Turkish,2024-07-14,2024-07-28,D**** S*******,Yes,CRM,1
E05184,E**** K*******,Engineering,C0151,Electrical Engineer,Mid,Bachelor,Factory,No,0.0,3.0,0.0,33.0,No,Phone,Turkish,2024-04-27,2024-05-07,A**** Y*******,Yes,CRM,0
E05185,Z**** C*******,Operations,C0034,Ops Coordinator,senior,PhD,Office,Yes,0.0,7.0,0.0,72.0,No,Phone,Englsh,2024-08-01,2024-08-23,G**** R*******,Yes,CRM,0
E05186,L**** K*******,Management,C0489,Operations Manager,Senior,Bachelor,Office,No,2.0,7.0,1.0,56.0,No,Email,Turkish,2024-02-24,2024-03-09,B**** K*******,Yes,CRM,1
E05187,M**** Y*******,Procurement,C0553,Procurement Manager,Mid,Master,Office,Yes,4.0,4.0,0.0,59.0,No,Phone,English,2024-02-16,2024-03-12,F**** O*******,Yes,CRM,1
E05188,M**** K*******,Engineering,C0103,Electrical Engineer,Senior,High School,Office,Yes,6.0,7.0,,53.0,No,Email,Turkisl,2024-03-16,2024-04-10,B**** K*******,Yes,Webinar,1
E05189,L**** A*******,IT,C0697,Systems Engineer,Senior,Bachelor,Remote,Yes,0.0,11.0,1.0,100.0,Yes,Email,Turkish,2024-06-02,2024-06-22,H**** N*******,Yes,Email Campaign,0
E05190,S**** O*******,Marketing,C0724,Marketing Specialist,Junior,Bachelor,Field,Yes,9.0,0.0,3.0,45.0,No,Email,English,2024-04-23,2024-05-19,F**** O*******,Yes,CRM,1
E05191,C**** P*******,Engineering,C0493,Mechanical Engineer,Senior,High School,Field,Yes,8.0,8.0,0.0,69.0,Yes,Email,Turkish,2024-09-05,2024-09-23,A**** Y*******,Yes,CRM,1
E05192,S**** A*******,Quality,C0378,QA Technician,Junior,High School,Office,No,0.0,,,,No,Phone,turkish,2024-03-15,2024-02-15,D**** S*******,Yes,lwnkedin,0
E05193,T**** A*******,Production,C0458,Plant Supervisor,Junior,High School,Office,Yes,5.0,1.0,2.0,75.0,No,Email,Turkish,2024-03-08,2024-03-16,G**** R*******,Yes,CRM,1
E05194,A**** K*******,Operations,C0252,Ops Coordinator,Junior,PhD,Office,Yes,10.0,0.0,0.0,68.0,No,Email,Turkish,2024-03-27,2024-04-14,G**** R*******,Yes,CRM,1
E05195,B**** K*******,Sales,C0389,Key Account Executive,Junior,Bachelor,Remote,No,27.0,0.0,5.0,54.0,No,Email,Turkish,2024-07-26,2024-08-07,B**** K*******,Yes,Webinar,1
E05196,L**** D*******,IT,C0149,Network Engineer,Senior,Bachelor,Office,Yes,8.0,6.0,0.0,41.0,No,Phone,Turkish,2024-01-16,2024-01-27,B**** K*******,Yes,CRM,1
E05197,T**** K*******,Quality,C0196,Quality Assurance Lead,Junior,Bachelor,Office,Yes,3.0,0.0,0.0,52.0,No,Phone,Turkish,2024-04-26,2024-05-07,B**** K*******,Yes,CRM,1
E05198,A**** D*******,IT,C0258,Infrastructure Engineer,Mid,Bachelor,office,No,0.0,,0.0,48.0,No,LinkedIn,Turkish,unknown,2024-07-10,D**** S*******,Yes,sinkedIn,0
E05199,S**** S*******,Procurement,C0686,Procurement Manager,Mid,Bachelor,Remote,Yes,0.0,5.0,2.0,65.0,No,LinkedIn,English,2024-08-03,2024-08-21,H**** N*******,Yes,Webinar,0
E05200,E**** A*******,Sales,C0390,Sales Manager,Senior,Master,Office,Yes,19.0,11.0,3.0,81.0,Yes,LinkedIn,Turkish,2024-07-08,2024-07-23,D**** S*******,Yes,LinkedIn,1
E05201,T**** C*******,Sales,C0092,Account Manager,Mid,Bachelor,Office,Yes,17.0,3.0,2.0,94.0,No,Email,English,2024-04-26,2024-05-13,C**** D*******,Yes,Email Campaign,1
E05202,C**** A*******,Marketing,C0483,Marketing Specialist,Senior,Bachelor,Office,Yes,23.0,11.0,3.0,52.0,No,LinkedIn,English,2024-09-23,2024-09-28,D**** S*******,Yes,Fair,1
